time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.575776,0.935344785413,-0.706781648018,-0.798053504897,2.5072915978,0.861713707595,0.194432064864,-1.3805827091,0.0,-0.655009796427,-0.586364156169,0.564888425139,2.56289840136,-2.34468963428,0.10891263594,0.932660319034,0.0
0.585870,0.934961290216,-0.706014657624,-0.7976700097,2.5072915978,0.862864193186,0.194815560061,-1.3805827091,0.0,-0.655393291624,-0.586747651366,0.564888425139,2.56328189656,-2.34468963428,0.107762150349,0.931509833443,0.0
0.595841,0.935344785413,-0.706398152821,-0.7976700097,2.5072915978,0.862097202792,0.194048569668,-1.38096620429,0.0,-0.655776786821,-0.585980660972,0.56603891073,2.56251490616,-2.34430613909,0.107762150349,0.932276823837,0.0
0.605765,0.934961290216,-0.706398152821,-0.7976700097,2.507675093,0.862864193186,0.194048569668,-1.3801992139,0.0,-0.655393291624,-0.586364156169,0.564504929942,2.56289840136,-2.34392264389,0.107762150349,0.932660319034,0.0
0.615838,0.935344785413,-0.706398152821,-0.797286514503,2.5072915978,0.862480697989,0.193665074471,-1.38096620429,0.0,-0.655393291624,-0.586364156169,0.565271920336,2.56251490616,-2.34392264389,0.108529140743,0.932660319034,0.0
0.625858,0.935344785413,-0.705631162427,-0.797286514503,2.507675093,0.862097202792,0.194048569668,-1.38096620429,0.0,-0.655009796427,-0.586364156169,0.565655415533,2.56328189656,-2.34392264389,0.108145645546,0.934194299822,0.0
0.635790,0.934961290216,-0.707165143215,-0.797286514503,2.507675093,0.863247688383,0.194432064864,-1.38134969949,0.0,-0.655776786821,-0.586747651366,0.564888425139,2.56328189656,-2.34430613909,0.108529140743,0.933043814231,0.0
0.645750,0.935344785413,-0.705631162427,-0.797286514503,2.5072915978,0.862480697989,0.193665074471,-1.38134969949,0.0,-0.655776786821,-0.586364156169,0.564888425139,2.56289840136,-2.34392264389,0.107762150349,0.933043814231,0.0
0.655781,0.934577795019,-0.706781648018,-0.797286514503,2.507675093,0.862480697989,0.194432064864,-1.38134969949,0.0,-0.656160282018,-0.586364156169,0.565655415533,2.56289840136,-2.34430613909,0.107762150349,0.933043814231,0.0
0.665836,0.934194299822,-0.70524766723,-0.798053504897,2.507675093,0.862864193186,0.193665074471,-1.38173319469,0.0,-0.655393291624,-0.586364156169,0.565271920336,2.56251490616,-2.34392264389,0.108529140743,0.932660319034,0.0
0.675783,0.934577795019,-0.707548638412,-0.796903019306,2.507675093,0.862480697989,0.194432064864,-1.38096620429,0.0,-0.655393291624,-0.585980660972,0.565271920336,2.56289840136,-2.34430613909,0.107378655152,0.932276823837,0.0
0.685916,0.935344785413,-0.707165143215,-0.797286514503,2.507675093,0.862097202792,0.194815560061,-1.38096620429,0.0,-0.655009796427,-0.586364156169,0.565271920336,2.56251490616,-2.34430613909,0.108529140743,0.933427309428,0.0
0.695843,0.934961290216,-0.705631162427,-0.7976700097,2.5072915978,0.863247688383,0.194815560061,-1.38134969949,0.0,-0.655393291624,-0.586747651366,0.565271920336,2.56366539175,-2.34430613909,0.108529140743,0.932660319034,0.0
0.705842,0.935344785413,-0.706781648018,-0.7976700097,2.507675093,0.863247688383,0.194432064864,-1.3805827091,0.0,-0.655393291624,-0.585980660972,0.565655415533,2.56251490616,-2.34392264389,0.108145645546,0.932660319034,0.0
0.715762,0.934961290216,-0.706781648018,-0.797286514503,2.507675093,0.863247688383,0.194815560061,-1.38134969949,0.0,-0.655776786821,-0.585597165775,0.565655415533,2.56213141097,-2.34392264389,0.108529140743,0.932660319034,0.0
0.725851,0.934961290216,-0.705631162427,-0.798053504897,2.507675093,0.862864193186,0.194815560061,-1.38096620429,0.0,-0.655009796427,-0.586364156169,0.565271920336,2.56289840136,-2.34392264389,0.108529140743,0.932660319034,0.0
0.735845,0.935344785413,-0.706014657624,-0.797286514503,2.50844208339,0.862097202792,0.194432064864,-1.3805827091,0.0,-0.656160282018,-0.585980660972,0.564888425139,2.56328189656,-2.34430613909,0.108145645546,0.933043814231,0.0
0.745891,0.934961290216,-0.706781648018,-0.797286514503,2.5072915978,0.862480697989,0.194432064864,-1.3805827091,0.0,-0.655009796427,-0.585980660972,0.565271920336,2.56251490616,-2.34430613909,0.107762150349,0.932276823837,0.0
0.755777,0.934961290216,-0.706781648018,-0.7976700097,2.5072915978,0.862864193186,0.194048569668,-1.3805827091,0.0,-0.655393291624,-0.585980660972,0.565655415533,2.56289840136,-2.34468963428,0.108145645546,0.933043814231,0.0
0.765868,0.934194299822,-0.707932133609,-0.797286514503,2.50805858819,0.862480697989,0.194815560061,-1.38096620429,0.0,-0.655776786821,-0.585597165775,0.565271920336,2.56328189656,-2.34430613909,0.107762150349,0.932276823837,0.0
0.775808,0.934577795019,-0.706781648018,-0.796903019306,2.50805858819,0.862864193186,0.194432064864,-1.38134969949,0.0,-0.655776786821,-0.585980660972,0.565271920336,2.56213141097,-2.34392264389,0.108145645546,0.932660319034,0.0
0.785737,0.934577795019,-0.707165143215,-0.797286514503,2.5072915978,0.863247688383,0.194815560061,-1.38134969949,0.0,-0.655393291624,-0.586364156169,0.564888425139,2.56289840136,-2.34468963428,0.107762150349,0.932660319034,0.0
0.795700,0.934577795019,-0.706398152821,-0.797286514503,2.507675093,0.863247688383,0.193665074471,-1.3805827091,0.0,-0.655776786821,-0.586747651366,0.565271920336,2.56289840136,-2.34392264389,0.108529140743,0.93189332864,0.0
0.805810,0.934961290216,-0.707548638412,-0.798053504897,2.507675093,0.862480697989,0.193665074471,-1.38096620429,0.0,-0.655776786821,-0.585597165775,0.565271920336,2.56289840136,-2.34430613909,0.108529140743,0.932660319034,0.0
0.815716,0.934194299822,-0.706781648018,-0.797286514503,2.50805858819,0.862097202792,0.193665074471,-1.3805827091,0.0,-0.655776786821,-0.585980660972,0.565271920336,2.56289840136,-2.34430613909,0.10891263594,0.932660319034,0.0
0.825716,0.934961290216,-0.70524766723,-0.797286514503,2.5072915978,0.862480697989,0.193665074471,-1.38096620429,0.0,-0.655776786821,-0.585980660972,0.56603891073,2.56213141097,-2.34468963428,0.108145645546,0.933043814231,0.0
0.835740,0.93572828061,-0.706398152821,-0.797286514503,2.507675093,0.863247688383,0.194815560061,-1.3805827091,0.0,-0.655393291624,-0.586747651366,0.565655415533,2.56289840136,-2.34392264389,0.108529140743,0.932276823837,0.0
0.845720,0.934577795019,-0.707165143215,-0.79651952411,2.50805858819,0.863631183579,0.194048569668,-1.38096620429,0.0,-0.655393291624,-0.585980660972,0.564888425139,2.56328189656,-2.34392264389,0.108529140743,0.932660319034,0.0
0.855846,0.934961290216,-0.706781648018,-0.796903019306,2.5065246074,0.863631183579,0.194432064864,-1.38096620429,0.0,-0.655393291624,-0.586364156169,0.565655415533,2.56289840136,-2.34392264389,0.108529140743,0.932660319034,0.0
0.865891,0.935344785413,-0.706781648018,-0.796903019306,2.5072915978,0.862480697989,0.194432064864,-1.3805827091,0.0,-0.655009796427,-0.586364156169,0.565271920336,2.56328189656,-2.34430613909,0.108529140743,0.933043814231,0.0
0.875863,0.935344785413,-0.706398152821,-0.796903019306,2.50805858819,0.863247688383,0.195199055258,-1.3801992139,0.0,-0.656160282018,-0.585980660972,0.565271920336,2.56251490616,-2.34430613909,0.108529140743,0.932660319034,0.0
0.885888,0.934961290216,-0.707165143215,-0.796903019306,2.507675093,0.862480697989,0.194048569668,-1.38173319469,0.0,-0.655776786821,-0.587131146563,0.565655415533,2.56289840136,-2.34392264389,0.108529140743,0.93189332864,0.0
0.895757,0.935344785413,-0.70524766723,-0.798437000094,2.5072915978,0.863247688383,0.194048569668,-1.38096620429,0.0,-0.655776786821,-0.585980660972,0.565271920336,2.56251490616,-2.34430613909,0.108529140743,0.933043814231,0.0
0.905864,0.934577795019,-0.707165143215,-0.797286514503,2.507675093,0.863247688383,0.194048569668,-1.38134969949,0.0,-0.655393291624,-0.586364156169,0.56603891073,2.56251490616,-2.34468963428,0.108529140743,0.932276823837,0.0
0.915839,0.93572828061,-0.706014657624,-0.797286514503,2.507675093,0.863631183579,0.194432064864,-1.38096620429,0.0,-0.655776786821,-0.585597165775,0.565655415533,2.56213141097,-2.34430613909,0.108529140743,0.933043814231,0.0
0.925843,0.934961290216,-0.70524766723,-0.798053504897,2.5069081026,0.862864193186,0.194815560061,-1.38096620429,0.0,-0.656160282018,-0.585980660972,0.564888425139,2.56289840136,-2.34430613909,0.108529140743,0.93189332864,0.0
0.935703,0.934961290216,-0.707165143215,-0.797286514503,2.507675093,0.863247688383,0.194432064864,-1.3805827091,0.0,-0.655776786821,-0.586747651366,0.565271920336,2.56289840136,-2.34507312948,0.108145645546,0.933043814231,0.0
0.945798,0.935344785413,-0.706398152821,-0.7976700097,2.507675093,0.862097202792,0.194432064864,-1.3805827091,0.0,-0.655393291624,-0.585980660972,0.565655415533,2.56328189656,-2.34545662468,0.108529140743,0.932660319034,0.0
0.955791,0.936111775807,-0.706398152821,-0.797286514503,2.507675093,0.862864193186,0.195582550455,-1.38096620429,0.0,-0.655009796427,-0.586364156169,0.565655415533,2.56251490616,-2.34545662468,0.108145645546,0.932276823837,0.0
0.966232,0.935344785413,-0.705631162427,-0.797286514503,2.507675093,0.862864193186,0.195199055258,-1.38096620429,0.0,-0.655393291624,-0.585980660972,0.564888425139,2.56213141097,-2.34699060546,0.108145645546,0.932660319034,0.0
0.975732,0.935344785413,-0.707165143215,-0.798053504897,2.507675093,0.862864193186,0.194815560061,-1.38096620429,0.0,-0.655776786821,-0.585980660972,0.565655415533,2.56289840136,-2.34775759586,0.108529140743,0.932660319034,0.0
0.985813,0.935344785413,-0.707165143215,-0.797286514503,2.50805858819,0.862480697989,0.194815560061,-1.3801992139,0.0,-0.655776786821,-0.586364156169,0.565271920336,2.56328189656,-2.34775759586,0.108145645546,0.932660319034,0.0
0.995686,0.934961290216,-0.707165143215,-0.797286514503,2.5072915978,0.862864193186,0.194048569668,-1.3805827091,0.0,-0.655393291624,-0.585597165775,0.565655415533,2.56328189656,-2.34775759586,0.108145645546,0.932276823837,0.0
1.005743,0.934961290216,-0.706781648018,-0.798820495291,2.507675093,0.862480697989,0.194048569668,-1.38134969949,0.0,-0.655393291624,-0.586364156169,0.565655415533,2.56251490616,-2.34852458625,0.10891263594,0.932276823837,0.0
1.015818,0.935344785413,-0.707548638412,-0.797286514503,2.5072915978,0.862480697989,0.193665074471,-1.3805827091,0.0,-0.655393291624,-0.586364156169,0.565655415533,2.56328189656,-2.34775759586,0.107762150349,0.932276823837,0.0
1.025861,0.934961290216,-0.706781648018,-0.7976700097,2.5072915978,0.862480697989,0.194815560061,-1.38134969949,0.0,-0.655393291624,-0.586364156169,0.564888425139,2.56289840136,-2.34775759586,0.108529140743,0.932276823837,0.0
1.035702,0.934961290216,-0.707165143215,-0.797286514503,2.5072915978,0.862480697989,0.194432064864,-1.38096620429,0.0,-0.655776786821,-0.585980660972,0.565271920336,2.56366539175,-2.34775759586,0.108145645546,0.932660319034,0.0
1.045742,0.934961290216,-0.706781648018,-0.798053504897,2.5072915978,0.862864193186,0.194048569668,-1.3801992139,0.0,-0.656160282018,-0.585980660972,0.565271920336,2.56251490616,-2.34814109106,0.108145645546,0.932660319034,0.0
1.055787,0.934577795019,-0.706781648018,-0.7976700097,2.5072915978,0.862864193186,0.194048569668,-1.38134969949,0.0,-0.655009796427,-0.585980660972,0.565655415533,2.56289840136,-2.34775759586,0.108145645546,0.932276823837,0.0
1.065824,0.934961290216,-0.707165143215,-0.797286514503,2.507675093,0.862864193186,0.194815560061,-1.38134969949,0.0,-0.655776786821,-0.585980660972,0.565655415533,2.56328189656,-2.34775759586,0.108145645546,0.932276823837,0.0
1.075808,0.935344785413,-0.706398152821,-0.798053504897,2.5072915978,0.862864193186,0.194432064864,-1.3805827091,0.0,-0.655393291624,-0.586364156169,0.564888425139,2.56289840136,-2.34775759586,0.108145645546,0.933043814231,0.0
1.085766,0.934577795019,-0.705631162427,-0.798053504897,2.50805858819,0.862864193186,0.194048569668,-1.38134969949,0.0,-0.656160282018,-0.586747651366,0.565655415533,2.56251490616,-2.34814109106,0.107762150349,0.932660319034,0.0
1.095706,0.934961290216,-0.707165143215,-0.798053504897,2.50844208339,0.862480697989,0.194432064864,-1.38134969949,0.0,-0.655393291624,-0.585980660972,0.565655415533,2.56289840136,-2.34775759586,0.108529140743,0.932276823837,0.0
1.105819,0.935344785413,-0.707165143215,-0.798437000094,2.5072915978,0.862864193186,0.194432064864,-1.3805827091,0.0,-0.655393291624,-0.586747651366,0.565655415533,2.56251490616,-2.34775759586,0.108145645546,0.932276823837,0.0
1.115804,0.935344785413,-0.706398152821,-0.7976700097,2.507675093,0.862864193186,0.195582550455,-1.38134969949,0.0,-0.655393291624,-0.585980660972,0.565271920336,2.56328189656,-2.34814109106,0.108529140743,0.932660319034,0.0
1.125780,0.934961290216,-0.707165143215,-0.797286514503,2.50805858819,0.862480697989,0.194432064864,-1.38096620429,0.0,-0.655009796427,-0.586364156169,0.56603891073,2.56328189656,-2.34775759586,0.108145645546,0.933043814231,0.0
1.135799,0.934961290216,-0.706398152821,-0.796903019306,2.507675093,0.863247688383,0.194815560061,-1.3801992139,0.0,-0.656543777215,-0.585980660972,0.565271920336,2.56289840136,-2.34737410066,0.108529140743,0.93189332864,0.0
1.145762,0.934961290216,-0.70524766723,-0.798820495291,2.507675093,0.862097202792,0.194815560061,-1.3805827091,0.0,-0.655393291624,-0.585980660972,0.565655415533,2.56328189656,-2.34775759586,0.107762150349,0.933043814231,0.0
1.155782,0.934961290216,-0.706014657624,-0.7976700097,2.50805858819,0.862480697989,0.195199055258,-1.38134969949,0.0,-0.655776786821,-0.586364156169,0.565271920336,2.56251490616,-2.34775759586,0.10891263594,0.932276823837,0.0
1.165810,0.934577795019,-0.706014657624,-0.797286514503,2.5069081026,0.863247688383,0.194432064864,-1.38096620429,0.0,-0.655393291624,-0.585213670578,0.565271920336,2.56289840136,-2.34775759586,0.108145645546,0.932660319034,0.0
1.176452,0.934194299822,-0.706781648018,-0.7976700097,2.50805858819,0.862864193186,0.194048569668,-1.38096620429,0.0,-0.655009796427,-0.585980660972,0.56603891073,2.56328189656,-2.34775759586,0.107762150349,0.932276823837,0.0
1.185813,0.935344785413,-0.706398152821,-0.797286514503,2.507675093,0.862480697989,0.194048569668,-1.3805827091,0.0,-0.655776786821,-0.586747651366,0.564504929942,2.56328189656,-2.34775759586,0.108145645546,0.93189332864,0.0
1.195867,0.934577795019,-0.707548638412,-0.798437000094,2.507675093,0.862864193186,0.194815560061,-1.38096620429,0.0,-0.656160282018,-0.586364156169,0.565655415533,2.56328189656,-2.34814109106,0.107762150349,0.932276823837,0.0
1.205882,0.934961290216,-0.706014657624,-0.7976700097,2.50805858819,0.863247688383,0.194048569668,-1.3798157187,0.0,-0.655776786821,-0.586747651366,0.565655415533,2.56328189656,-2.34814109106,0.108145645546,0.931509833443,0.0
1.215815,0.934961290216,-0.707165143215,-0.7976700097,2.50805858819,0.862097202792,0.195199055258,-1.38096620429,0.0,-0.655393291624,-0.585597165775,0.565655415533,2.56289840136,-2.34775759586,0.108145645546,0.932660319034,0.0
1.225853,0.934961290216,-0.706014657624,-0.7976700097,2.50844208339,0.863247688383,0.193665074471,-1.38134969949,0.0,-0.655393291624,-0.585980660972,0.565655415533,2.56289840136,-2.34775759586,0.108145645546,0.932276823837,0.0
1.235779,0.935344785413,-0.70524766723,-0.797286514503,2.50805858819,0.862480697989,0.194815560061,-1.3805827091,0.0,-0.655393291624,-0.586364156169,0.565655415533,2.56289840136,-2.34775759586,0.108529140743,0.933427309428,0.0
1.245896,0.934961290216,-0.706398152821,-0.7976700097,2.507675093,0.862864193186,0.194048569668,-1.38096620429,0.0,-0.655776786821,-0.586364156169,0.56603891073,2.56251490616,-2.34775759586,0.108145645546,0.933043814231,0.0
1.255848,0.934961290216,-0.70524766723,-0.7976700097,2.50805858819,0.862480697989,0.194432064864,-1.38096620429,0.0,-0.656160282018,-0.586364156169,0.56603891073,2.56251490616,-2.34775759586,0.108145645546,0.932660319034,0.0
1.265812,0.935344785413,-0.707165143215,-0.7976700097,2.507675093,0.863247688383,0.194432064864,-1.38173319469,0.0,-0.655393291624,-0.586747651366,0.565271920336,2.56251490616,-2.34852458625,0.109296131137,0.933043814231,0.0
1.275704,0.935344785413,-0.707165143215,-0.7976700097,2.5072915978,0.863631183579,0.193665074471,-1.3805827091,0.0,-0.655009796427,-0.585980660972,0.564888425139,2.56289840136,-2.34775759586,0.108529140743,0.933043814231,0.0
1.285870,0.934961290216,-0.707165143215,-0.798053504897,2.50844208339,0.862864193186,0.194815560061,-1.38134969949,0.0,-0.655393291624,-0.586747651366,0.56603891073,2.56251490616,-2.34775759586,0.108529140743,0.933043814231,0.0
1.295860,0.935344785413,-0.706398152821,-0.797286514503,2.50805858819,0.862480697989,0.194432064864,-1.3801992139,0.0,-0.655393291624,-0.586747651366,0.565271920336,2.56289840136,-2.34775759586,0.107762150349,0.932660319034,0.0
1.305867,0.934961290216,-0.707165143215,-0.7976700097,2.507675093,0.862480697989,0.193665074471,-1.3801992139,0.0,-0.655776786821,-0.585980660972,0.564888425139,2.56328189656,-2.34814109106,0.10891263594,0.932660319034,0.0
1.315839,0.934577795019,-0.706781648018,-0.797286514503,2.50805858819,0.862864193186,0.194048569668,-1.38134969949,0.0,-0.655009796427,-0.586364156169,0.565271920336,2.56289840136,-2.34814109106,0.108529140743,0.932276823837,0.0
1.325793,0.935344785413,-0.706014657624,-0.7976700097,2.50805858819,0.862864193186,0.194432064864,-1.38096620429,0.0,-0.655776786821,-0.586364156169,0.565271920336,2.56328189656,-2.34775759586,0.108529140743,0.933043814231,0.0
1.335804,0.934961290216,-0.707932133609,-0.796903019306,2.50805858819,0.862097202792,0.194048569668,-1.38134969949,0.0,-0.655393291624,-0.586364156169,0.565655415533,2.56328189656,-2.34814109106,0.108145645546,0.932660319034,0.0
1.345832,0.935344785413,-0.707165143215,-0.798053504897,2.50844208339,0.862864193186,0.194048569668,-1.38096620429,0.0,-0.655393291624,-0.586747651366,0.565655415533,2.56213141097,-2.34775759586,0.107762150349,0.932660319034,0.0
1.355755,0.934577795019,-0.706398152821,-0.7976700097,2.50805858819,0.862480697989,0.194048569668,-1.38134969949,0.0,-0.655009796427,-0.586364156169,0.565655415533,2.56251490616,-2.34814109106,0.108529140743,0.932276823837,0.0
1.365822,0.934577795019,-0.706398152821,-0.797286514503,2.50844208339,0.862480697989,0.194815560061,-1.38096620429,0.0,-0.655776786821,-0.586747651366,0.565271920336,2.56366539175,-2.34775759586,0.108145645546,0.93189332864,0.0
1.375847,0.934194299822,-0.707548638412,-0.7976700097,2.50805858819,0.863247688383,0.193665074471,-1.3801992139,0.0,-0.655776786821,-0.587131146563,0.564888425139,2.56289840136,-2.34814109106,0.108529140743,0.932660319034,0.0
1.385807,0.934961290216,-0.707165143215,-0.798437000094,2.507675093,0.862864193186,0.194432064864,-1.38134969949,0.0,-0.655776786821,-0.586747651366,0.565655415533,2.56251490616,-2.34737410066,0.109296131137,0.932660319034,0.0
1.395804,0.934961290216,-0.705631162427,-0.7976700097,2.50844208339,0.862097202792,0.194048569668,-1.38096620429,0.0,-0.655393291624,-0.585980660972,0.565655415533,2.56251490616,-2.34775759586,0.108529140743,0.932660319034,0.0
1.405855,0.934577795019,-0.706781648018,-0.7976700097,2.50882557859,0.862480697989,0.194048569668,-1.38134969949,0.0,-0.655393291624,-0.587131146563,0.565271920336,2.56174791577,-2.34775759586,0.108145645546,0.933043814231,0.0
1.415837,0.934961290216,-0.706398152821,-0.798053504897,2.50844208339,0.862097202792,0.194048569668,-1.38096620429,0.0,-0.655393291624,-0.587131146563,0.56603891073,2.56136442057,-2.34737410066,0.10891263594,0.933043814231,0.0
1.425906,0.934961290216,-0.705631162427,-0.798437000094,2.50805858819,0.862864193186,0.194815560061,-1.3801992139,0.0,-0.655393291624,-0.586364156169,0.56603891073,2.56213141097,-2.34737410066,0.108529140743,0.932276823837,0.0
1.435730,0.934577795019,-0.705631162427,-0.798053504897,2.5072915978,0.862480697989,0.195199055258,-1.38134969949,0.0,-0.655393291624,-0.587131146563,0.56603891073,2.56174791577,-2.34775759586,0.108529140743,0.933043814231,0.0
1.445859,0.934961290216,-0.706014657624,-0.797286514503,2.50805858819,0.862480697989,0.193281579274,-1.3798157187,0.0,-0.655776786821,-0.586364156169,0.565271920336,2.56174791577,-2.34775759586,0.10891263594,0.932660319034,0.0
1.455740,0.934577795019,-0.706781648018,-0.7976700097,2.50805858819,0.862097202792,0.194815560061,-1.38096620429,0.0,-0.655393291624,-0.587131146563,0.565655415533,2.56213141097,-2.34775759586,0.109296131137,0.932660319034,0.0
1.465815,0.93572828061,-0.706398152821,-0.798053504897,2.50805858819,0.863247688383,0.194432064864,-1.3801992139,0.0,-0.655393291624,-0.586364156169,0.565271920336,2.56174791577,-2.34814109106,0.10891263594,0.93189332864,0.0
1.475702,0.935344785413,-0.706781648018,-0.798820495291,2.5072915978,0.862480697989,0.194432064864,-1.3805827091,0.0,-0.655393291624,-0.586747651366,0.565655415533,2.56213141097,-2.34775759586,0.10891263594,0.932276823837,0.0
1.485866,0.934194299822,-0.706014657624,-0.797286514503,2.50805858819,0.863631183579,0.193665074471,-1.38134969949,0.0,-0.655393291624,-0.587131146563,0.565655415533,2.56174791577,-2.34814109106,0.109296131137,0.933043814231,0.0
1.495828,0.934961290216,-0.706781648018,-0.798053504897,2.50844208339,0.862480697989,0.193665074471,-1.38096620429,0.0,-0.655393291624,-0.585980660972,0.565271920336,2.56136442057,-2.34737410066,0.109296131137,0.933043814231,0.0
1.505740,0.934961290216,-0.706014657624,-0.797286514503,2.50805858819,0.862864193186,0.194815560061,-1.3805827091,0.0,-0.655009796427,-0.586747651366,0.565655415533,2.56213141097,-2.34814109106,0.109679626334,0.933043814231,0.0
1.515697,0.934961290216,-0.706398152821,-0.798437000094,2.507675093,0.862480697989,0.194048569668,-1.38096620429,0.0,-0.655393291624,-0.586747651366,0.565271920336,2.56251490616,-2.34775759586,0.109679626334,0.932276823837,0.0
1.525878,0.934961290216,-0.706781648018,-0.797286514503,2.507675093,0.863247688383,0.194815560061,-1.38096620429,0.0,-0.655393291624,-0.585980660972,0.565271920336,2.56251490616,-2.34814109106,0.109296131137,0.932660319034,0.0
1.535734,0.935344785413,-0.707165143215,-0.799203990488,2.50805858819,0.862480697989,0.194048569668,-1.3805827091,0.0,-0.656160282018,-0.586364156169,0.565271920336,2.56213141097,-2.34775759586,0.109679626334,0.932660319034,0.0
1.545866,0.934577795019,-0.707165143215,-0.798053504897,2.507675093,0.862480697989,0.194048569668,-1.38134969949,0.0,-0.656160282018,-0.586364156169,0.565655415533,2.56251490616,-2.34775759586,0.10891263594,0.931509833443,0.0
1.556057,0.93572828061,-0.704864172033,-0.797286514503,2.507675093,0.862864193186,0.194432064864,-1.3805827091,0.0,-0.655776786821,-0.586364156169,0.565271920336,2.56289840136,-2.34737410066,0.109296131137,0.93189332864,0.0
1.565992,0.934961290216,-0.706781648018,-0.798437000094,2.5072915978,0.862864193186,0.194815560061,-1.3805827091,0.0,-0.655776786821,-0.586364156169,0.564888425139,2.56251490616,-2.34775759586,0.10891263594,0.933043814231,0.0
1.575944,0.933810804625,-0.706014657624,-0.798053504897,2.507675093,0.862097202792,0.194048569668,-1.38134969949,0.0,-0.655776786821,-0.586747651366,0.564888425139,2.56213141097,-2.34814109106,0.108145645546,0.932660319034,0.0
1.585831,0.935344785413,-0.707548638412,-0.796903019306,2.507675093,0.863247688383,0.194815560061,-1.38134969949,0.0,-0.655393291624,-0.586747651366,0.564888425139,2.56213141097,-2.34814109106,0.107378655152,0.933043814231,0.0
1.595714,0.934961290216,-0.707165143215,-0.797286514503,2.50805858819,0.861713707595,0.194048569668,-1.38096620429,0.0,-0.655393291624,-0.586364156169,0.564888425139,2.56251490616,-2.34737410066,0.108145645546,0.932276823837,0.0
1.605972,0.934961290216,-0.707165143215,-0.7976700097,2.50805858819,0.862864193186,0.194815560061,-1.38134969949,0.0,-0.655776786821,-0.586364156169,0.565271920336,2.56366539175,-2.34775759586,0.108145645546,0.932660319034,0.0
1.615638,0.934577795019,-0.706781648018,-0.797286514503,2.507675093,0.862480697989,0.194432064864,-1.38096620429,0.0,-0.655776786821,-0.587131146563,0.564888425139,2.56366539175,-2.34737410066,0.108145645546,0.932276823837,0.0
1.625611,0.93572828061,-0.706014657624,-0.797286514503,2.50844208339,0.862864193186,0.193665074471,-1.38096620429,0.0,-0.655776786821,-0.586747651366,0.565271920336,2.56328189656,-2.34775759586,0.108145645546,0.933043814231,0.0
1.635592,0.934961290216,-0.707548638412,-0.798053504897,2.507675093,0.862864193186,0.193665074471,-1.38134969949,0.0,-0.655776786821,-0.586364156169,0.564888425139,2.56404888695,-2.34737410066,0.107762150349,0.932276823837,0.0
1.645615,0.935344785413,-0.707165143215,-0.798820495291,2.50844208339,0.862480697989,0.194815560061,-1.3805827091,0.0,-0.655393291624,-0.586364156169,0.565271920336,2.56443238215,-2.34775759586,0.108145645546,0.932660319034,0.0
